Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
51,Len Chappell,1969,1970,2,155,3341,702,1534,,,385,550,,913,151,,,,374,1789,.458,,.700,21.6,11.5,5.9,1.0
52,Ben Coleman,1990,1990,1,22,305,46,97,0,1,34,41,31,87,12,7,7,26,54,126,.474,.000,.829,13.9,5.7,4.0,0.5
53,Don Collins,1987,1987,1,6,57,10,28,0,0,5,7,11,15,2,2,1,5,11,25,.357,,.714,9.5,4.2,2.5,0.3
54,Marty Conlon,1995,1996,2,156,3022,497,974,13,59,203,304,218,603,178,62,29,202,344,1210,.510,.220,.668,19.4,7.8,3.9,1.1
55,Lester Conner,1991,1992,2,120,1939,141,335,0,10,120,167,73,239,401,145,11,110,123,402,.421,.000,.719,16.2,3.4,2.0,3.3
56,Anthony Cook,1994,1994,1,23,201,26,53,0,1,10,25,20,56,4,3,12,11,22,62,.491,.000,.400,8.7,2.7,2.4,0.2
57,Chris Copeland,2016,2016,1,18,135,14,43,7,28,4,5,1,9,10,2,0,5,15,39,.326,.250,.800,7.5,2.2,0.5,0.6
58,Joe Courtney,1994,1994,1,19,177,27,70,2,3,9,15,14,29,6,7,6,11,21,65,.386,.667,.600,9.3,3.4,1.5,0.3
59,Dave Cowens,1983,1983,1,40,1014,136,306,0,2,52,63,73,274,82,30,15,44,137,324,.444,.000,.825,25.4,8.1,6.9,2.1
60,Freddie Crawford,1970,1970,1,77,1331,243,506,,,101,148,,184,225,,,,181,587,.480,,.682,17.3,7.6,2.4,2.9
61,Charlie Criss,1983,1984,2,72,1029,180,405,7,37,75,87,16,88,144,32,0,48,51,442,.444,.189,.862,14.3,6.1,1.2,2.0
62,Geoff Crompton,1982,1982,1,35,203,11,32,0,0,6,15,10,41,13,6,12,17,39,28,.344,,.400,5.8,0.8,1.2,0.4
63,Austin Croshere,2009,2009,1,11,77,12,30,5,11,7,11,7,24,6,1,1,4,4,36,.400,.455,.636,7.0,3.3,2.2,0.5
64,Pat Cummings,1980,1982,3,223,3116,654,1260,0,4,260,354,239,775,214,75,45,296,560,1568,.519,.000,.734,14.0,7.0,3.5,1.0
65,Terry Cummings,1985,1996,6,480,15391,3844,7935,9,31,1593,2269,1307,3758,1118,607,347,993,1645,9290,.484,.290,.702,32.1,19.4,7.8,2.3
66,Dick Cunningham,1969,1975,6,295,3072,341,830,,,159,255,1,1081,164,2,2,,426,841,.411,,.624,10.4,2.9,3.7,0.6
67,Dell Curry,1999,1999,1,42,864,163,336,69,145,28,34,18,85,48,36,3,45,42,423,.485,.476,.824,20.6,10.1,2.0,1.1
