Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
78,T.R. Dunn,1981,1991,10,734,18322,1432,3068,1,17,720,1004,1359,3496,1311,1070,189,590,1652,3585,.467,.059,.717,25.0,4.9,4.8,1.8
79,Keith Edmonson,1984,1984,1,15,101,23,47,0,0,18,25,6,18,7,4,1,16,16,64,.489,,.720,6.7,4.3,1.2,0.5
80,Howard Eisley,2006,2006,1,19,282,30,86,12,38,20,24,2,19,44,8,2,18,23,92,.349,.316,.833,14.8,4.8,1.0,2.3
81,Bo Ellis,1978,1980,3,168,1984,236,548,0,3,141,193,182,482,113,69,84,145,320,613,.431,.000,.731,11.8,3.6,2.9,0.7
82,Dale Ellis,1995,1997,3,244,7562,1287,2884,448,1155,461,569,243,830,361,154,23,325,511,3483,.446,.388,.810,31.0,14.3,3.4,1.5
83,Harold Ellis,1998,1998,1,27,344,62,111,0,4,40,63,27,50,18,19,4,19,53,164,.559,.000,.635,12.7,6.1,1.9,0.7
84,LaPhonso Ellis,1993,1998,6,343,11352,2019,4399,165,518,998,1368,847,2695,740,281,319,703,1179,5201,.459,.319,.730,33.1,15.2,7.9,2.2
85,Francisco Elson,2004,2006,3,201,3393,346,699,2,9,124,198,225,743,113,123,125,140,485,818,.495,.222,.626,16.9,4.1,3.7,0.6
86,Melvin Ely,2011,2011,1,30,366,28,51,0,0,13,21,27,74,14,4,11,14,50,69,.549,,.619,12.2,2.3,2.5,0.5
87,Wayne Englestad,1989,1989,1,11,50,11,29,0,0,6,10,5,16,7,1,0,3,12,28,.379,,.600,4.5,2.5,1.5,0.6
88,Alex English,1980,1990,11,837,29893,8953,17604,18,79,3721,4428,2038,4686,3679,854,624,2263,2288,21645,.509,.228,.840,35.7,25.9,5.6,4.4
89,Mike Evans,1983,1988,6,419,7431,1458,3219,217,691,509,612,128,592,1075,323,38,592,829,3642,.453,.314,.832,17.7,8.7,1.4,2.6
90,Reggie Evans,2006,2007,2,92,1732,160,310,0,0,140,280,213,686,60,58,21,139,215,460,.516,,.500,18.8,5.0,7.5,0.7
91,John Fairchild,1969,1969,1,11,135,12,34,0,0,16,24,7,18,9,,,15,8,40,.353,,.667,12.3,3.6,1.6,0.8
92,Kenneth Faried,2012,2016,5,311,8357,1541,2845,1,12,732,1135,992,2708,333,260,289,468,832,3815,.542,.083,.645,26.9,12.3,8.7,1.1
93,Jim Farmer,1991,1994,2,29,472,101,222,5,24,46,63,27,65,42,13,2,42,61,253,.455,.208,.730,16.3,8.7,2.2,1.4
94,Raymond Felton,2011,2011,1,21,663,88,204,28,61,37,60,8,75,137,28,0,45,37,241,.431,.459,.617,31.6,11.5,3.6,6.5
95,Rudy Fernandez,2012,2012,1,31,710,99,225,40,122,30,43,9,65,75,31,3,40,37,268,.440,.328,.698,22.9,8.6,2.1,2.4
96,Matt Fish,1996,1996,1,16,117,15,26,0,0,10,18,7,18,7,3,6,3,16,40,.577,,.556,7.3,2.5,1.1,0.4
97,Luis Flores,2005,2005,1,1,4,1,2,1,1,0,0,1,1,0,0,0,0,0,3,.500,1.000,,4.0,3.0,1.0,0.0
98,Gary Forbes,2011,2011,1,63,791,124,273,19,58,59,87,28,116,49,23,6,46,77,326,.454,.328,.678,12.6,5.2,1.8,0.8
99,Danny Fortson,1998,1999,2,130,3228,467,997,1,6,431,570,392,1029,108,75,52,234,526,1366,.468,.167,.756,24.8,10.5,7.9,0.8
100,James Foster,1976,1976,1,48,352,54,145,1,8,39,64,19,42,47,19,4,63,78,148,.372,.125,.609,7.3,3.1,0.9,1.0
101,Evan Fournier,2013,2014,2,114,1931,303,696,111,291,123,162,40,237,156,53,8,132,244,840,.435,.381,.759,16.9,7.4,2.1,1.4
102,Randy Foye,2014,2016,3,165,4283,589,1508,318,882,230,272,57,382,480,121,56,247,352,1726,.391,.361,.846,26.0,10.5,2.3,2.9
103,Jamaal Franklin,2015,2015,1,3,13,1,2,1,2,0,0,1,2,3,0,1,3,4,3,.500,.500,,4.3,1.0,0.7,1.0
104,Corey Gaines,1991,1991,1,10,226,28,70,5,21,22,26,4,14,91,10,2,23,25,83,.400,.238,.846,22.6,8.3,1.4,9.1
105,Danilo Gallinari,2011,2016,5,215,6483,978,2388,367,1024,885,1039,171,1029,474,183,102,294,384,3208,.410,.358,.852,30.2,14.9,4.8,2.2
106,Chuck Gardner,1968,1968,1,42,487,71,175,0,4,55,79,,136,13,,,52,74,197,.406,.000,.696,11.6,4.7,3.2,0.3
107,Gary Garland,1980,1980,1,78,1106,155,356,6,19,18,26,50,138,145,54,4,73,80,334,.435,.316,.692,14.2,4.3,1.8,1.9
108,Winston Garland,1992,1992,1,78,2209,333,750,9,28,171,199,67,190,411,98,22,175,206,846,.444,.321,.859,28.3,10.8,2.4,5.3
109,Dean Garrett,1998,1998,1,82,2632,242,565,0,0,114,176,227,644,90,57,133,84,197,598,.428,,.648,32.1,7.3,7.9,1.1
110,Kiwane Garris,1998,1998,1,28,225,22,65,5,14,19,25,3,19,28,7,1,15,22,68,.338,.357,.760,8.0,2.4,0.7,1.0
111,Chris Gatling,2000,2000,1,40,770,155,340,11,47,95,128,63,205,31,34,13,64,104,416,.456,.234,.742,19.3,10.4,5.1,0.8
112,Alonzo Gee,2015,2015,1,39,511,66,137,10,24,48,65,29,70,19,28,6,25,42,190,.482,.417,.738,13.1,4.9,1.8,0.5
113,Gus Gerard,1976,1977,2,84,1641,341,763,3,7,149,214,132,401,171,72,84,141,242,834,.447,.429,.696,19.5,9.9,4.8,2.0
114,Anthony Goldwire,1997,2001,3,129,3025,368,892,100,269,194,241,50,205,436,109,8,135,208,1030,.413,.372,.805,23.4,8.0,1.6,3.4
115,Glen Gondrezick,1980,1983,4,288,4926,687,1404,2,14,446,589,491,1290,416,331,81,276,694,1822,.489,.143,.757,17.1,6.3,4.5,1.4
116,Joey Graham,2010,2010,1,63,759,105,202,2,13,54,73,39,123,22,23,7,43,104,266,.520,.154,.740,12.0,4.2,2.0,0.3
117,Greg Grant,1995,1996,2,24,260,16,56,4,13,9,12,5,16,57,8,2,19,27,45,.286,.308,.750,10.8,1.9,0.7,2.4
118,Dave Greenwood,1989,1989,1,29,491,62,148,0,0,48,71,48,164,41,17,28,36,78,172,.419,,.676,16.9,5.9,5.7,1.4
119,Erick Green,2015,2016,2,46,417,61,163,14,48,10,12,7,32,40,12,0,14,26,146,.374,.292,.833,9.1,3.2,0.7,0.9
120,Mike Green,1974,1975,2,160,4205,960,1894,1,6,394,531,507,1333,165,132,300,331,462,2315,.507,.167,.742,26.3,14.5,8.3,1.0
121,Taurean Green,2008,2008,1,9,30,3,9,1,3,3,4,0,6,3,1,0,2,2,10,.333,.333,.750,3.3,1.1,0.7,0.3
122,Jordan Hamilton,2012,2014,3,105,1325,231,566,89,249,38,62,66,290,77,50,24,62,70,589,.408,.357,.613,12.6,5.6,2.8,0.7
123,Zendon Hamilton,2002,2002,1,54,848,103,245,0,0,118,181,110,253,14,21,18,60,104,324,.420,,.652,15.7,6.0,4.7,0.3
124,Tom Hammonds,1993,1997,5,331,5207,658,1332,0,4,448,622,370,1141,173,88,71,264,622,1764,.494,.000,.720,15.7,5.3,3.4,0.5
125,Julian Hammond,1968,1972,5,329,8039,1383,2693,0,1,781,1130,756,2036,421,,,618,744,3547,.514,.000,.691,24.4,10.8,6.2,1.3
126,Darvin Ham,1997,1997,1,35,313,32,61,0,0,16,33,29,56,14,8,8,21,57,80,.525,,.485,8.9,2.3,1.6,0.4
127,Bill Hanzlik,1983,1990,8,593,12301,1531,3586,45,207,1439,1845,525,1639,1764,588,155,900,1804,4546,.427,.217,.780,20.7,7.7,2.8,3.0
128,Tim Hardaway,2002,2002,1,14,325,47,126,28,75,12,19,1,27,77,17,2,38,25,134,.373,.373,.632,23.2,9.6,1.9,5.5
129,Adam Harrington,2003,2003,1,6,74,7,20,4,11,1,2,1,6,10,1,0,0,6,19,.350,.364,.500,12.3,3.2,1.0,1.7
130,Al Harrington,2011,2012,2,137,3426,626,1448,218,631,205,293,148,722,189,97,22,218,383,1675,.432,.345,.700,25.0,12.2,5.3,1.4
