Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
120,Voshon Lenard,1996,2000,5,249,6679,989,2318,473,1184,353,444,163,730,518,158,51,318,563,2804,.427,.399,.795,26.8,11.3,2.9,2.1
121,Rashard Lewis,2013,2014,2,115,1763,201,485,97,265,54,78,43,231,87,74,22,68,157,553,.414,.366,.692,15.3,4.8,2.0,0.8
122,DeAndre Liggins,2014,2014,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,1.000,,,1.0,2.0,1.0,0.0
123,Shaun Livingston,2009,2009,1,4,41,3,8,0,0,3,4,0,2,4,2,0,3,4,9,.375,,.750,10.3,2.3,0.5,1.0
124,Brad Lohaus,1995,1995,1,61,730,97,231,63,155,10,15,28,102,43,20,25,29,85,267,.420,.406,.667,12.0,4.4,1.7,0.7
125,Grant Long,1989,1995,7,472,14859,2011,4206,14,68,1437,1870,1268,3281,1002,666,226,943,1699,5473,.478,.206,.768,31.5,11.6,7.0,2.1
126,Don MacLean,2001,2001,1,8,76,10,20,2,2,9,12,7,18,4,5,1,10,9,31,.500,1.000,.750,9.5,3.9,2.3,0.5
127,Sam Mack,2002,2002,1,12,159,14,49,7,28,5,7,2,14,4,5,1,7,17,40,.286,.250,.714,13.3,3.3,1.2,0.3
128,Jamaal Magloire,2009,2011,3,109,1226,106,209,0,0,59,137,140,404,26,24,38,54,206,271,.507,,.431,11.2,2.5,3.7,0.2
129,Dan Majerle,1997,2001,5,278,8430,700,1765,414,1184,205,269,161,1137,717,302,68,267,568,2019,.397,.350,.762,30.3,7.3,4.1,2.6
130,Jeff Malone,1996,1996,1,7,103,13,33,0,0,5,6,0,8,7,3,0,3,6,31,.394,,.833,14.7,4.4,1.1,1.0
131,Shawn Marion,2008,2009,2,58,2118,311,655,16,71,96,127,157,544,117,87,60,93,125,734,.475,.225,.756,36.5,12.7,9.4,2.0
132,Sean Marks,2002,2003,2,44,542,60,147,0,1,30,49,27,110,11,10,16,33,77,150,.408,.000,.612,12.3,3.4,2.5,0.3
