Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
178,Darren Morningstar,1994,1994,1,22,363,38,81,0,0,18,30,31,80,15,14,2,19,69,94,.469,,.600,16.5,4.3,3.6,0.7
179,Anthony Morrow,2013,2013,1,17,82,17,34,1,5,4,4,1,4,4,1,0,4,10,39,.500,.200,1.000,4.8,2.3,0.2,0.2
180,Troy Murphy,2013,2013,1,14,256,22,61,11,35,10,11,7,49,7,10,6,7,29,65,.361,.314,.909,18.3,4.6,3.5,0.5
181,Martin Muursepp,1997,1998,2,73,924,132,308,19,58,89,123,79,176,47,41,24,44,151,372,.429,.328,.724,12.7,5.1,2.4,0.6
182,Mamadou N'Diaye,2004,2004,1,3,7,0,1,0,0,0,0,0,1,0,0,1,1,1,0,.000,,,2.3,0.0,0.3,0.0
183,Eduardo Najera,2001,2010,5,241,4092,451,897,19,57,214,330,369,893,151,161,91,122,484,1135,.503,.333,.648,17.0,4.7,3.7,0.6
184,Steve Nash,1999,2004,6,408,13348,2113,4516,569,1368,1142,1272,284,1178,2919,351,28,1020,815,5937,.468,.416,.898,32.7,14.6,2.9,7.2
185,Jameer Nelson,2015,2015,1,23,584,61,163,38,103,7,8,14,63,95,15,2,39,53,167,.374,.369,.875,25.4,7.3,2.7,4.1
186,Johnny Newman,2002,2002,1,47,724,67,148,22,57,42,58,9,49,14,29,4,21,88,198,.453,.386,.724,15.4,4.2,1.0,0.3
187,Kurt Nimphius,1982,1986,5,321,7174,816,1681,2,12,366,579,590,1680,549,115,475,328,1060,2000,.485,.167,.632,22.3,6.2,5.2,1.7
188,Steve Novak,2011,2011,1,7,18,4,8,3,4,0,0,0,5,0,0,0,0,3,11,.500,.750,,2.6,1.6,0.7,0.0
189,Dirk Nowitzki,1999,2016,18,1298,45879,10101,21261,1627,4251,6856,7801,1392,10271,3347,1097,1150,2322,3161,28685,.475,.383,.879,35.3,22.1,7.9,2.6
190,Dennis Nutt,1987,1987,1,25,91,16,40,5,17,20,22,1,8,16,7,0,10,6,57,.400,.294,.909,3.6,2.3,0.3,0.6
191,Ed O'Bannon,1997,1997,1,19,175,17,72,1,10,11,12,9,36,11,5,2,6,19,46,.236,.100,.917,9.2,2.4,1.9,0.6
192,Lamar Odom,2012,2012,1,50,1027,123,349,28,111,58,98,36,208,83,20,18,52,97,332,.352,.252,.592,20.5,6.6,4.2,1.7
193,Kevin Ollie,1998,1998,1,16,214,14,42,0,0,18,25,6,21,32,6,0,16,16,46,.333,,.720,13.4,2.9,1.3,2.0
194,Zaza Pachulia,2016,2016,1,34,970,122,248,0,1,122,155,121,358,60,33,14,65,84,366,.492,.000,.787,28.5,10.8,10.5,1.8
195,Robert Pack,1997,2000,4,86,2022,283,721,16,59,222,275,37,172,418,106,8,230,158,804,.393,.271,.807,23.5,9.3,2.0,4.9
196,Walter Palmer,1993,1993,1,20,124,27,57,0,0,6,9,12,44,5,1,5,10,29,60,.474,,.667,6.2,3.0,2.2,0.3
197,Cherokee Parks,1996,1996,1,64,869,101,247,7,26,41,62,66,216,29,25,32,31,100,250,.409,.269,.661,13.6,3.9,3.4,0.5
198,Chandler Parsons,2015,2016,2,93,2845,480,1047,158,424,159,231,73,412,222,82,30,132,188,1277,.458,.373,.688,30.6,13.7,4.4,2.4
199,Sasha Pavlovic,2011,2011,1,10,163,15,35,7,16,4,5,0,12,7,5,3,5,15,41,.429,.438,.800,16.3,4.1,1.2,0.7
200,Sam Perkins,1985,1990,6,471,15657,2540,5321,57,219,1629,2002,1226,3767,854,485,444,787,1393,6766,.477,.260,.814,33.2,14.4,8.0,1.8
201,Roger Phegley,1984,1984,1,10,76,9,31,1,4,2,2,2,9,9,1,0,5,10,21,.290,.250,1.000,7.6,2.1,0.9,0.9
202,Stan Pietkiewicz,1981,1981,1,36,431,55,133,19,48,11,14,13,41,75,15,2,17,26,140,.414,.396,.786,12.0,3.9,1.1,2.1
203,Pavel Podkolzin,2005,2006,2,6,28,0,2,0,0,4,8,0,9,0,0,1,4,4,4,.000,,.500,4.7,0.7,1.5,0.0
204,Dwight Powell,2015,2016,2,57,826,123,249,3,16,83,115,70,227,34,27,22,32,119,332,.494,.188,.722,14.5,5.8,4.0,0.6
205,Josh Powell,2006,2006,1,37,429,37,81,0,0,36,45,28,81,9,7,4,22,52,110,.457,,.800,11.6,3.0,2.2,0.2
206,Brian Quinnett,1992,1992,1,15,136,15,51,3,15,8,12,7,27,5,9,2,8,11,41,.294,.200,.667,9.1,2.7,1.8,0.3
207,Kelvin Ransey,1983,1983,1,76,1607,343,746,2,16,152,199,44,147,280,58,4,129,109,840,.460,.125,.764,21.1,11.1,1.9,3.7
208,Khalid Reeves,1997,1998,2,95,2334,291,704,63,187,174,225,66,216,286,91,12,156,235,819,.413,.337,.773,24.6,8.6,2.3,3.0
209,Shawn Respert,1998,1998,1,10,215,36,84,6,26,4,7,7,27,17,5,0,15,17,82,.429,.231,.571,21.5,8.2,2.7,1.7
210,Rodrick Rhodes,2000,2000,1,1,8,0,3,0,0,0,0,1,1,0,2,0,2,0,0,.000,,,8.0,0.0,1.0,0.0
211,Antoine Rigaudeau,2003,2003,1,11,91,8,35,1,5,0,0,4,8,6,3,0,6,11,17,.229,.200,,8.3,1.5,0.7,0.5
212,Eric Riley,1998,1998,1,39,544,56,135,0,1,27,36,43,133,22,15,46,37,80,139,.415,.000,.750,13.9,3.6,3.4,0.6
213,Fred Roberts,1997,1997,1,12,40,6,15,0,0,10,14,2,10,0,0,1,5,2,22,.400,,.714,3.3,1.8,0.8,0.0
214,Bill Robinzine,1981,1981,1,70,1932,378,794,1,6,213,273,164,520,113,71,9,177,256,970,.476,.167,.780,27.6,13.9,7.4,1.6
215,Dennis Rodman,2000,2000,1,12,389,12,31,0,1,10,14,48,171,14,2,1,19,41,34,.387,.000,.714,32.4,2.8,14.3,1.2
216,Rajon Rondo,2015,2015,1,46,1319,194,445,19,54,19,42,48,208,301,54,4,135,111,426,.436,.352,.452,28.7,9.3,4.5,6.5
217,Sean Rooks,1993,2000,3,190,4343,683,1423,0,3,449,688,362,1043,212,88,177,310,482,1815,.480,.000,.653,22.9,9.6,5.5,1.1
218,Quinton Ross,2010,2010,1,27,301,23,56,3,13,5,8,11,27,7,7,4,3,34,54,.411,.231,.625,11.1,2.0,1.0,0.3
219,Jason Sasser,1997,1997,1,2,7,1,4,0,1,0,0,1,1,1,1,0,0,0,2,.250,.000,,3.5,1.0,0.5,0.5
220,Detlef Schrempf,1986,1989,4,264,5112,765,1678,43,124,631,839,315,946,494,139,67,358,697,2204,.456,.347,.752,19.4,8.3,3.6,1.9
221,Dennis Scott,1998,1998,1,52,1797,258,666,94,273,97,118,39,197,129,43,32,92,121,707,.387,.344,.822,34.6,13.6,3.8,2.5
222,John Shasky,1991,1991,1,57,510,51,116,0,0,48,79,58,134,11,14,20,27,75,150,.440,,.608,8.9,2.6,2.4,0.2
223,James Singleton,2009,2010,2,87,1095,141,285,18,62,73,84,106,305,26,37,35,48,141,373,.495,.290,.869,12.6,4.3,3.5,0.3
224,Charlie Sitton,1985,1985,1,43,304,39,94,0,2,13,25,24,60,26,7,6,19,50,91,.415,.000,.520,7.1,2.1,1.4,0.6
225,Reggie Slater,1996,1996,1,3,26,5,11,0,0,1,2,1,5,0,0,0,3,6,11,.455,,.500,8.7,3.7,1.7,0.0
226,Tom Sluby,1985,1985,1,31,151,30,58,0,2,13,21,5,12,16,3,0,11,18,73,.517,.000,.619,4.9,2.4,0.4,0.5
227,Doug Smith,1992,1995,4,279,5741,1006,2360,3,36,308,397,382,1212,396,221,150,342,958,2323,.426,.083,.776,20.6,8.3,4.3,1.4
228,Greg Smith,2015,2015,1,42,363,30,49,0,0,20,39,26,79,9,7,11,11,53,80,.612,,.513,8.6,1.9,1.9,0.2
229,Stevin Smith,1997,1997,1,8,60,6,18,1,6,1,1,2,10,4,1,0,4,9,14,.333,.167,1.000,7.5,1.8,1.3,0.5
230,Jim Spanarkel,1981,1984,4,219,4848,772,1643,12,46,751,876,273,598,521,236,32,342,437,2307,.470,.261,.857,22.1,10.5,2.7,2.4
231,Jerry Stackhouse,2005,2009,5,246,6331,1025,2505,193,615,769,889,147,631,631,173,41,439,366,3012,.409,.314,.865,25.7,12.2,2.6,2.6
232,DeShawn Stevenson,2010,2011,2,96,1425,145,390,102,274,40,53,24,132,89,26,6,50,94,432,.372,.372,.755,14.8,4.5,1.4,0.9
233,Peja Stojakovic,2011,2011,1,25,506,79,184,42,105,15,16,14,66,22,11,2,11,22,215,.429,.400,.938,20.2,8.6,2.6,0.9
234,Amar'e Stoudemire,2015,2015,1,23,380,104,179,0,1,40,59,27,84,8,9,4,15,50,248,.581,.000,.678,16.5,10.8,3.7,0.3
235,Erick Strickland,1997,2000,4,196,4856,706,1765,167,500,345,424,137,657,510,228,28,310,449,1924,.400,.334,.814,24.8,9.8,3.4,2.6
236,Mark Strickland,2003,2003,1,4,13,2,5,0,0,0,0,5,7,0,0,0,1,1,4,.400,,,3.3,1.0,1.8,0.0
237,Lamont Strothers,1993,1993,1,9,138,20,61,2,13,8,10,8,14,13,8,0,15,13,50,.328,.154,.800,15.3,5.6,1.6,1.4
238,Bruno Sundov,1999,2000,2,17,72,14,38,0,0,2,2,5,12,3,2,2,5,20,30,.368,,1.000,4.2,1.8,0.7,0.2
239,Roy Tarpley,1987,1995,6,280,7476,1457,3014,6,34,613,824,964,2803,292,317,329,557,950,3533,.483,.176,.744,26.7,12.6,10.0,1.0
240,Jason Terry,2005,2012,8,619,20219,3719,8043,1140,2939,1375,1623,238,1404,2524,735,138,1048,1205,9953,.462,.388,.847,32.7,16.1,2.3,4.1
241,Kurt Thomas,1998,1998,1,5,73,17,45,0,0,3,3,8,24,3,1,0,10,19,37,.378,,1.000,14.6,7.4,4.8,0.6
242,Tim Thomas,2010,2010,1,18,285,49,106,16,43,21,24,13,41,14,10,2,14,31,135,.462,.372,.875,15.8,7.5,2.3,0.8
243,Corny Thompson,1983,1983,1,44,520,43,137,0,0,36,46,41,120,34,12,7,31,92,122,.314,,.783,11.8,2.8,2.7,0.8
244,Gary Trent,1999,2001,3,89,1982,414,874,0,8,175,292,186,495,109,50,34,113,202,1003,.474,.000,.599,22.3,11.3,5.6,1.2
245,Elston Turner,1982,1984,3,186,3411,432,1027,3,16,145,202,253,546,336,148,2,204,297,1012,.421,.188,.718,18.3,5.4,2.9,1.8
246,Terry Tyler,1989,1989,1,70,1057,169,360,1,9,47,62,74,209,40,24,39,51,90,386,.469,.111,.758,15.1,5.5,3.0,0.6
247,Kelvin Upshaw,1990,1991,2,51,518,105,234,7,30,55,64,20,55,86,28,5,39,77,272,.449,.233,.859,10.2,5.3,1.1,1.7
248,Nick Van Exel,2002,2003,2,100,2783,471,1145,152,410,175,221,44,293,425,56,8,163,121,1269,.411,.371,.792,27.8,12.7,2.9,4.3
249,Keith Van Horn,2005,2006,2,82,1774,293,666,74,200,166,205,88,321,71,46,21,105,209,826,.440,.370,.810,21.6,10.1,3.9,0.9
250,Loy Vaught,2001,2001,1,37,392,55,121,0,0,4,6,35,123,16,15,5,18,61,114,.455,,.667,10.6,3.1,3.3,0.4
251,Joao Vianna,1992,1992,1,1,9,1,2,0,0,0,0,0,0,2,0,0,1,3,2,.500,,,9.0,2.0,0.0,2.0
252,Charlie Villanueva,2015,2016,2,95,1043,228,553,110,322,28,44,41,230,33,24,32,44,108,594,.412,.342,.636,11.0,6.3,2.4,0.3
253,Jay Vincent,1982,1986,5,382,11310,2580,5356,1,15,1303,1661,772,2476,851,303,120,810,1181,6464,.482,.067,.784,29.6,16.9,6.5,2.2
254,Mark Wade,1990,1990,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,3.0,0.0,0.0,2.0
255,Antoine Walker,2004,2004,1,82,2840,483,1129,82,305,103,186,198,684,369,65,65,202,212,1151,.428,.269,.554,34.6,14.0,8.3,4.5
256,Samaki Walker,1997,1999,3,123,2197,327,698,0,3,154,269,189,592,47,54,78,137,285,808,.468,.000,.572,17.9,6.6,4.8,0.4
257,Richard Washington,1981,1981,1,11,307,51,117,0,0,17,23,25,84,16,5,7,21,37,119,.436,,.739,27.9,10.8,7.6,1.5
258,Jamie Watson,1997,1997,1,10,211,20,47,3,9,2,4,14,29,23,11,2,15,18,45,.426,.333,.500,21.1,4.5,2.9,2.3
259,Bubba Wells,1998,1998,1,39,395,48,116,1,6,31,43,22,68,34,15,4,31,40,128,.414,.167,.721,10.1,3.3,1.7,0.9
260,Bill Wennington,1986,1990,5,269,3135,377,843,2,21,223,298,245,784,136,65,97,173,566,979,.447,.095,.748,11.7,3.6,2.9,0.5
261,Delonte West,2012,2012,1,44,1060,166,360,27,76,62,70,13,101,139,58,11,76,67,421,.461,.355,.886,24.1,9.6,2.3,3.2
262,Mark West,1984,1984,1,34,202,15,42,0,0,7,22,19,46,13,1,15,12,55,37,.357,,.318,5.9,1.1,1.4,0.4
263,Jerome Whitehead,1981,1981,1,7,118,16,38,0,0,5,11,8,28,2,4,1,11,16,37,.421,,.455,16.9,5.3,4.0,0.3
264,Randy White,1990,1994,5,281,5382,783,1951,27,140,490,693,531,1366,175,209,127,372,861,2083,.401,.193,.707,19.2,7.4,4.9,0.6
265,Morlon Wiley,1989,1995,4,134,1580,169,419,76,208,32,44,39,148,261,98,8,115,200,446,.403,.365,.727,11.8,3.3,1.1,1.9
266,Deron Williams,2016,2016,1,28,891,141,337,43,119,79,86,7,87,158,30,6,63,61,404,.418,.361,.919,31.8,14.4,3.1,5.6
267,Herb Williams,1989,1992,4,246,6974,1072,2368,3,21,358,528,316,1399,344,131,346,374,709,2505,.453,.143,.678,28.3,10.2,5.7,1.4
268,Hot Rod Williams,1999,1999,1,25,403,11,33,0,0,7,10,36,83,15,13,18,13,49,29,.333,,.700,16.1,1.2,3.3,0.6
