Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
96,Johnny Davis,1983,1986,3,155,3946,658,1474,6,28,432,521,92,286,753,118,13,286,278,1754,.446,.214,.829,25.5,11.3,1.8,4.9
97,Josh Davis,2004,2004,1,4,23,2,5,0,2,1,1,1,5,0,0,0,2,3,5,.400,.000,1.000,5.8,1.3,1.3,0.0
98,Ron Davis,1977,1977,1,7,67,8,35,,,4,13,2,7,2,7,0,,9,20,.229,,.308,9.6,2.9,1.0,0.3
99,Walt Davis,1958,1958,1,26,287,41,115,,,45,58,,86,11,,,,62,127,.357,,.776,11.0,4.9,3.3,0.4
100,Austin Daye,2015,2015,1,8,76,10,26,5,14,1,2,4,14,8,4,2,5,9,26,.385,.357,.500,9.5,3.3,1.8,1.0
101,Nate DeLong,1952,1952,1,17,132,20,42,,,24,35,,31,14,,,,47,64,.476,,.686,7.8,3.8,1.8,0.8
102,Hank DeZonie,1951,1951,1,5,,6,25,,,5,7,,18,9,,,,6,17,.240,,.714,,3.4,3.6,1.8
103,Archie Dees,1962,1962,1,8,,,,,,,,,,,,,,,,,,,,,,
104,Tony Delk,2005,2006,2,57,1347,246,592,72,202,105,138,29,132,104,47,3,54,123,669,.416,.356,.761,23.6,11.7,2.3,1.8
105,Randy Denton,1977,1977,1,45,700,103,256,,,33,47,81,218,33,14,16,,100,239,.402,,.702,15.6,5.3,4.8,0.7
106,Boris Diaw,2004,2005,2,142,3120,264,607,15,76,113,170,165,512,331,96,55,213,314,656,.435,.197,.665,22.0,4.6,3.6,2.3
107,Dan Dickau,2003,2004,2,73,658,91,219,25,71,25,32,13,59,103,23,2,66,88,232,.416,.352,.781,9.0,3.2,0.8,1.4
108,Henry Dickerson,1977,1977,1,6,63,6,12,,,5,8,0,2,11,1,0,,13,17,.500,,.625,10.5,2.8,0.3,1.8
109,Fred Diute,1955,1955,1,7,72,2,21,,,7,12,,13,4,,,,12,11,.095,,.583,10.3,1.6,1.9,0.6
