Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
143,Blake Griffin,2011,2016,6,405,14369,3407,6526,42,154,1893,2868,1041,3893,1633,390,246,1005,1245,8749,.522,.273,.660,35.5,21.6,9.6,4.0
144,Bob Gross,1983,1983,1,27,373,35,82,1,3,12,19,32,66,34,22,7,24,69,83,.427,.333,.632,13.8,3.1,2.4,1.3
145,Matt Guokas,1974,1974,1,27,549,61,110,,,10,20,12,40,69,19,6,,56,132,.555,,.500,20.3,4.9,1.5,2.6
146,Jordan Hamilton,2015,2015,1,14,122,14,35,10,21,0,0,2,16,7,2,0,4,14,38,.400,.476,,8.7,2.7,1.1,0.5
147,Zendon Hamilton,2001,2001,1,3,19,2,9,0,0,5,8,3,8,0,0,0,2,4,9,.222,,.625,6.3,3.0,2.7,0.0
148,Ron Harper,1990,1994,5,304,11458,2205,5058,248,827,1195,1622,479,1678,1463,606,266,927,769,5853,.436,.300,.737,37.7,19.3,5.5,4.8
149,Bernie Harris,1975,1975,1,11,25,2,11,,,1,2,2,8,1,0,1,,0,5,.182,,.500,2.3,0.5,0.7,0.1
150,Steve Harris,1990,1990,1,15,93,14,40,0,0,3,4,5,10,1,7,1,5,9,31,.350,,.750,6.2,2.1,0.7,0.1
151,Jason Hart,2007,2009,2,51,1058,110,278,4,27,47,55,24,125,136,53,5,53,95,271,.396,.148,.855,20.7,5.3,2.5,2.7
152,Antonio Harvey,1996,1996,1,37,411,44,129,0,0,18,40,42,106,6,13,26,26,38,106,.341,,.450,11.1,2.9,2.9,0.2
153,Spencer Hawes,2015,2015,1,73,1274,163,415,55,176,44,68,30,258,88,24,53,61,173,425,.393,.313,.647,17.5,5.8,3.5,1.2
154,Walt Hazzard,1972,1973,2,81,2523,475,1058,,,240,309,,223,423,,,,249,1190,.449,,.777,31.1,14.7,2.8,5.2
155,Gar Heard,1974,1981,4,276,8195,1198,2912,0,7,458,718,713,2472,618,412,477,81,921,2854,.411,.000,.638,29.7,10.3,9.0,2.2
156,Bill Hewitt,1973,1973,1,73,1332,152,364,,,41,74,,368,110,,,,154,345,.418,,.554,18.2,4.7,5.0,1.5
157,Armond Hill,1982,1982,1,19,480,34,89,0,2,22,32,6,27,81,16,3,52,51,90,.382,.000,.688,25.3,4.7,1.4,4.3
158,Grant Hill,2013,2013,1,29,437,38,98,3,11,14,24,6,49,26,11,7,25,39,93,.388,.273,.583,15.1,3.2,1.7,0.9
159,Fred Hilton,1972,1973,2,120,2080,500,1289,,,131,175,,254,190,,,,245,1131,.388,,.749,17.3,9.4,2.1,1.6
160,Craig Hodges,1983,1984,2,152,3593,576,1277,30,136,160,218,75,208,391,140,5,246,358,1342,.451,.221,.734,23.6,8.8,1.4,2.6
161,Lionel Hollins,1983,1983,1,56,1844,313,717,3,21,129,179,30,128,373,111,14,198,155,758,.437,.143,.721,32.9,13.5,2.3,6.7
162,Ryan Hollins,2013,2014,2,121,1145,123,186,0,0,101,144,81,229,19,15,65,73,220,347,.661,,.701,9.5,2.9,1.9,0.2
163,Bill Hosket,1971,1972,2,57,809,136,271,,,53,69,,198,58,,,,106,325,.502,,.768,14.2,5.7,3.5,1.0
164,Eddie House,2004,2004,1,60,1188,161,449,51,136,36,45,28,138,148,65,4,63,92,409,.359,.375,.800,19.8,6.8,2.3,2.5
165,Lester Hudson,2015,2015,1,5,56,6,14,3,6,3,4,1,8,5,6,1,3,4,18,.429,.500,.750,11.2,3.6,1.6,1.0
166,Troy Hudson,1999,2000,2,87,2116,264,691,75,240,111,133,43,203,334,54,2,146,93,714,.382,.313,.835,24.3,8.2,2.3,3.8
167,John Hummer,1971,1973,3,202,5369,658,1518,,,408,734,,1269,373,,,,647,1724,.433,,.556,26.6,8.5,6.3,1.8
168,Geoff Huston,1987,1987,1,19,428,55,121,1,2,18,34,6,17,101,14,0,45,28,129,.455,.500,.529,22.5,6.8,0.9,5.3
169,Jaren Jackson,1993,1993,1,34,350,53,128,2,5,23,27,19,39,35,19,5,17,45,131,.414,.400,.852,10.3,3.9,1.1,1.0
170,Luke Jackson,2007,2007,1,3,16,1,8,1,4,0,0,0,1,4,0,0,1,3,3,.125,.250,,5.3,1.0,0.3,1.3
171,Mark Jackson,1993,1994,2,161,5828,790,1677,58,209,408,511,236,736,1402,256,18,452,273,2046,.471,.278,.798,36.2,12.7,4.6,8.7
172,Stephen Jackson,2014,2014,1,9,107,6,26,1,14,2,4,2,10,5,6,1,6,11,15,.231,.071,.500,11.9,1.7,1.1,0.6
173,Henry James,1994,1994,1,12,75,16,42,4,18,5,5,6,14,1,2,0,2,9,41,.381,.222,1.000,6.3,3.4,1.2,0.1
174,Antawn Jamison,2014,2014,1,22,248,29,92,8,41,18,25,9,55,7,9,3,7,29,84,.315,.195,.720,11.3,3.8,2.5,0.3
175,Harold Jamison,2002,2002,1,25,176,22,43,0,0,10,15,24,39,6,5,1,6,23,54,.512,,.667,7.0,2.2,1.6,0.2
176,Marko Jaric,2003,2005,3,174,4795,553,1380,160,467,212,288,99,496,777,274,48,316,364,1478,.401,.343,.736,27.6,8.5,2.9,4.5
177,George Johnson,1977,1977,1,39,1055,125,279,,,46,67,117,400,78,22,104,,141,296,.448,,.687,27.1,7.6,10.3,2.0
178,Larry Johnson,1978,1978,1,4,38,3,13,,,0,2,1,5,7,5,2,3,3,6,.231,,.000,9.5,1.5,1.3,1.8
