Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
59,Jared Dudley,2008,2009,2,93,1811,208,444,12,49,102,142,146,345,100,73,12,60,168,530,.468,.245,.718,19.5,5.7,3.7,1.1
60,Dale Ellis,2000,2000,1,24,240,19,58,14,35,3,4,6,22,8,7,0,13,22,55,.328,.400,.750,10.0,2.3,0.9,0.3
61,LeRon Ellis,1994,1994,1,50,680,88,182,0,0,45,68,70,188,24,17,25,21,83,221,.484,,.662,13.6,4.4,3.8,0.5
62,Melvin Ely,2005,2007,3,160,3241,466,1011,0,2,274,439,248,642,166,63,119,238,398,1206,.461,.000,.624,20.3,7.5,4.0,1.0
63,Tony Farmer,1998,1998,1,27,169,17,53,2,9,31,39,16,32,5,10,4,9,23,67,.321,.222,.795,6.3,2.5,1.2,0.2
64,Jamie Feick,1997,1997,1,3,10,2,4,1,1,0,2,1,3,0,0,1,0,3,5,.500,1.000,.000,3.3,1.7,1.0,0.0
65,Raymond Felton,2006,2010,5,399,13939,1980,4833,375,1146,976,1248,272,1366,2573,565,82,1021,908,5311,.410,.327,.782,34.9,13.3,3.4,6.4
66,Anthony Frederick,1992,1992,1,66,852,161,370,4,17,63,92,75,144,71,40,26,58,91,389,.435,.235,.685,12.9,5.9,2.2,1.1
67,Todd Fuller,2000,2000,1,41,399,51,122,0,0,32,53,36,110,5,9,8,27,46,134,.418,,.604,9.7,3.3,2.7,0.1
68,Kenny Gattison,1990,1995,6,390,8244,1297,2454,1,9,694,1058,622,1942,394,256,283,474,1164,3289,.529,.111,.656,21.1,8.4,5.0,1.0
69,Matt Geiger,1996,1998,3,204,5232,886,1725,10,39,406,568,497,1428,176,134,177,315,634,2188,.514,.256,.715,25.6,10.7,7.0,0.9
