Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
63,Dallas Comegys,1989,1989,1,67,1119,166,341,0,2,106,161,112,234,30,42,63,85,160,438,.487,.000,.658,16.7,6.5,3.5,0.4
64,Jeffrey Congdon,1972,1972,1,20,261,30,86,3,7,17,20,8,26,36,,,13,19,80,.349,.429,.850,13.1,4.0,1.3,1.8
65,Darwin Cook,1989,1989,1,36,757,147,315,6,31,46,56,21,59,84,43,4,62,77,346,.467,.194,.821,21.0,9.6,1.6,2.3
66,Jeff Cook,1985,1986,2,88,1204,120,241,0,1,56,78,112,291,60,38,25,43,214,296,.498,.000,.718,13.7,3.4,3.3,0.7
67,Tom Copa,1992,1992,1,33,132,22,40,0,0,4,13,14,36,3,2,6,8,29,48,.550,,.308,4.0,1.5,1.1,0.1
68,Tyrone Corbin,1986,1987,2,47,906,140,328,0,1,59,81,63,144,91,49,5,58,102,339,.427,.000,.728,19.3,7.2,3.1,1.9
69,Dave Corzine,1981,1982,2,164,4149,702,1395,1,7,284,388,439,1265,247,75,225,270,447,1689,.503,.143,.732,25.3,10.3,7.7,1.5
70,Joe Courtney,1997,1997,1,5,48,5,16,0,0,3,5,4,7,0,0,0,2,6,13,.313,,.600,9.6,2.6,1.4,0.0
71,Bobby Croft,1971,1971,1,29,517,91,234,0,0,48,70,61,141,26,,,27,70,230,.389,,.686,17.8,7.9,4.9,0.9
72,Geoff Crompton,1983,1983,1,14,148,14,34,0,0,3,5,18,48,7,3,5,5,25,31,.412,,.600,10.6,2.2,3.4,0.5
73,Austin Croshere,2009,2009,1,3,23,2,9,0,4,0,1,4,10,3,0,0,2,1,4,.222,.000,.000,7.7,1.3,3.3,1.0
74,Corey Crowder,1995,1995,1,7,29,2,10,0,4,2,6,1,3,1,1,0,2,1,6,.200,.000,.333,4.1,0.9,0.4,0.1
75,Terry Cummings,1990,1995,6,361,9647,2163,4545,31,107,824,1169,943,2523,591,297,149,604,1063,5181,.476,.290,.705,26.7,14.4,7.0,1.6
76,Mike D'Antoni,1977,1977,1,2,9,1,3,,,1,2,0,2,2,0,0,,3,3,.333,,.500,4.5,1.5,1.0,1.0
77,Mike Dabich,1968,1968,1,3,23,4,7,0,0,2,5,,7,1,,,0,7,10,.571,,.400,7.7,3.3,2.3,0.3
78,Louie Dampier,1977,1979,3,232,4431,692,1418,,,169,226,61,261,643,171,36,134,219,1553,.488,,.748,19.1,6.7,1.1,2.8
79,Antonio Daniels,1999,2002,4,276,6044,790,1727,158,462,400,532,78,479,815,194,37,281,336,2138,.457,.342,.752,21.9,7.7,1.7,3.0
80,Lloyd Daniels,1993,1994,2,142,2553,425,1016,103,302,118,163,131,327,242,67,46,162,213,1071,.418,.341,.724,18.0,7.5,2.3,1.7
81,Charles Davis,1988,1988,1,16,187,42,97,1,15,7,10,15,38,17,0,3,13,25,92,.433,.067,.700,11.7,5.8,2.4,1.1
82,Harry Davis,1980,1980,1,4,30,6,12,0,0,1,2,2,6,0,1,0,3,8,13,.500,,.500,7.5,3.3,1.5,0.0
