Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
53,Keyon Dooling,2006,2008,3,188,3906,564,1286,66,204,378,455,40,265,354,137,24,215,372,1572,.439,.324,.831,20.8,8.4,1.4,1.9
54,Chris Duhon,2011,2012,2,114,2000,134,332,63,171,31,46,23,154,269,51,11,142,101,362,.404,.368,.674,17.5,3.2,1.4,2.4
55,Kevin Edwards,1998,1998,1,12,135,20,59,2,4,17,20,9,20,13,5,1,10,8,59,.339,.500,.850,11.3,4.9,1.7,1.1
56,Brian Evans,1997,1998,2,58,620,85,228,16,53,40,48,32,93,38,23,10,26,63,226,.373,.302,.833,10.7,3.9,1.6,0.7
57,Maurice Evans,2008,2008,1,68,1624,253,517,80,202,47,68,88,209,69,41,9,40,132,633,.489,.396,.691,23.9,9.3,3.1,1.0
58,Patrick Ewing,2002,2002,1,65,901,148,333,0,1,94,134,60,263,35,22,45,65,129,390,.444,.000,.701,13.9,6.0,4.0,0.5
59,Evan Fournier,2015,2016,2,92,2742,424,963,152,400,184,238,41,259,209,83,3,133,205,1184,.440,.380,.773,29.8,12.9,2.8,2.3
60,Adonal Foyle,2008,2009,2,91,833,77,164,0,0,19,40,80,234,19,16,53,35,98,173,.470,,.475,9.2,1.9,2.6,0.2
61,Steve Francis,2005,2006,2,124,4712,812,1905,56,197,730,896,186,669,809,163,39,473,415,2410,.426,.284,.815,38.0,19.4,5.4,6.5
62,Channing Frye,2015,2016,2,104,2406,251,618,178,440,43,48,42,386,127,65,47,97,238,723,.406,.405,.896,23.1,7.0,3.7,1.2
63,Reece Gaines,2004,2004,1,38,364,25,86,3,10,16,25,8,39,40,11,2,18,22,69,.291,.300,.640,9.6,1.8,1.0,1.1
64,Kiwane Garris,2000,2000,1,3,23,2,10,0,1,0,0,0,1,2,0,0,1,0,4,.200,.000,,7.7,1.3,0.3,0.7
